file_hash,new_subtype_label,states_count,clamp_yn,suffix_yn,point_process_yn,net_receive_yn,i_nonspecific_yn,not_ion_channel_yn,not_receptor_yn,has_mg_yn,volt_min,volt_max,has_include_yn,has_include_cap_yn,read_ca_i_yn,read_ca_o_yn,read_cl_i_yn,read_cl_o_yn,read_e_ca_yn,read_e_k_yn,read_e_na_yn,read_e_other_yn,read_i_cal_yn,read_i_cl_yn,read_i_k_yn,read_i_na_yn,read_i_other_yn,read_k_i_yn,read_k_o_yn,read_na_i_yn,read_na_o_yn,read_other_i_yn,read_other_o_yn,write_ca_i_yn,write_ca_o_yn,write_cl_i_yn,write_cl_o_yn,write_i_cal_yn,write_i_cl_yn,write_i_k_yn,write_i_na_yn,write_i_other_yn,write_k_i_yn,write_k_o_yn,write_na_i_yn,write_na_o_yn,write_other_i_yn,write_other_o_yn,write_unknown_yn,voltage_simfeat,v_interval1_time_to_90_max_simfeat,v_interval1_time_to_90_min_simfeat,v_interval1_time_min_to_90_max_simfeat,v_interval1_time_max_to_90_min_simfeat,v_interval1_initial_val_simfeat,v_interval1_max_val_simfeat,v_interval1_min_val_simfeat,v_interval2_time_to_90_recovery_simfeat,v_interval2_recovery_start_val_simfeat,v_interval2_final_val_simfeat,v_interval2_max_val_simfeat,v_interval2_min_val_simfeat,ik_interval1_time_to_90_max_simfeat,ik_interval1_time_to_90_min_simfeat,ik_interval1_time_min_to_90_max_simfeat,ik_interval1_time_max_to_90_min_simfeat,ik_interval1_initial_val_simfeat,ik_interval1_max_val_simfeat,ik_interval1_min_val_simfeat,ik_interval2_time_to_90_recovery_simfeat,ik_interval2_recovery_start_val_simfeat,ik_interval2_final_val_simfeat,ik_interval2_max_val_simfeat,ik_interval2_min_val_simfeat,ina_interval1_time_to_90_max_simfeat,ina_interval1_time_to_90_min_simfeat,ina_interval1_time_min_to_90_max_simfeat,ina_interval1_time_max_to_90_min_simfeat,ina_interval1_initial_val_simfeat,ina_interval1_max_val_simfeat,ina_interval1_min_val_simfeat,ina_interval2_time_to_90_recovery_simfeat,ina_interval2_recovery_start_val_simfeat,ina_interval2_final_val_simfeat,ina_interval2_max_val_simfeat,ina_interval2_min_val_simfeat,ica_interval1_time_to_90_max_simfeat,ica_interval1_time_to_90_min_simfeat,ica_interval1_time_min_to_90_max_simfeat,ica_interval1_time_max_to_90_min_simfeat,ica_interval1_initial_val_simfeat,ica_interval1_max_val_simfeat,ica_interval1_min_val_simfeat,ica_interval2_time_to_90_recovery_simfeat,ica_interval2_recovery_start_val_simfeat,ica_interval2_final_val_simfeat,ica_interval2_max_val_simfeat,ica_interval2_min_val_simfeat,rare_subtype
4dd06ec6c383346730d0a82572828975574e6e221d2e56a965b6748f63efe7d9,I Na (Persistent),1,0,1,0,0,0,0,1,0,-58.0,45.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.99992817387744,10.109589677696832,-64.99992817387744,,10.109589677696832,44.99999999999986,44.99999999999986,10.109589677696832,,,,,,,,,,,,,0.0,0.0750000000002728,,0.0750000000002728,-2.286296489657321e-05,-2.286296489657321e-05,-0.0348834778345972,2.3750000050931703,-0.0348834778345972,-1.4210838541102735e-16,-1.4210838541102735e-16,-0.0348834778345972,,,,,,,,,,,,,False
8261679b54d1539a74ba45619cc7ac3b1fa8de0148b85126a94af1a5d709f68e,Z Neither,0,1,0,1,0,0,1,0,0,,,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
d0f61ec430f8db7f5f2e71cad46e03d5e4d308f94362d3159d02f6f105ef3b47,I Other (Rare),0,0,1,0,0,0,0,1,0,10.0,10.0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.99764387952952,10.0,-64.99764387952952,,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
e6f30c1ab81877b31798b702f77122d0d20ffc2904976c813ae7181a37ed765e,I Ca (T-type LT),0,0,1,0,0,0,0,1,0,-164.0,0.0,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.999639883324,9.999999957963851,-64.999639883324,,9.999999957963851,9.986616264809092,9.999999957963851,9.986616264809092,,,,,,,,,,,,,,,,,,,,,,,,,0.6250000000022737,0.0,0.6250000000022737,,-0.0001146286981501,0.0003901487931949,-0.0001146286981501,,1.3380521230398507e-08,1.3387195123641805e-08,1.3387195123641805e-08,1.3380397986756965e-08,False
81b2e134c367b00016bd46222c6e0b2bb7ffbd269487b3af343e7c077285d429,I K (Ca-activated),0,0,1,0,0,0,0,1,0,-80.0,-80.0,False,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.0000000000272,9.99999999980278,-65.0000000000272,,9.99999999980278,9.99993722285985,9.99999999980278,9.99993722285985,0.0750000000002728,0.0,0.0750000000002728,,8.658890285456559e-12,6.277695456956005e-11,8.658890285456559e-12,,6.277695456956005e-11,6.277690927247073e-11,6.277695456956005e-11,6.277690927247073e-11,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084530130261555e-09,0.0,0.0,0.0,0.0,False
6e512d970f0210d97e296c3716a0acaac24bb1517492641056e77c20f81729a5,I Ca (HVA),1,0,1,0,0,0,0,1,0,-120.0,100.0,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.99999999996983,10.000548963213634,-64.99999999996983,,10.000386689107357,78.42326919137041,78.42326919137041,10.000386689107357,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.825000000021191,,5.825000000021191,-9.604947950303777e-12,-9.604947950303777e-12,-0.0001747404191459,,-0.0001230868313512,-3.44198095542424e-05,-3.44198095542424e-05,-0.0001230868313512,False
a9be8f27094db233382d6fbff99e9bedf102c671913cbdc96eb90c8a584cc322,I K (A-type),0,0,1,0,0,0,0,1,0,-77.0,11.0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.0,10.0,-65.0,,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084530130261555e-09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False
0723aec70bceb844e88dba3f367be66ca987368fb6fc77bfcfd8a4f5fc80f51c,Z Neither,0,0,1,0,0,0,0,1,0,,,False,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
db0fe5c8186dc4d0f51fa7c9472e9559d0718602099511ac4f25bb1289d9f6e8,I Other (Leak),0,0,1,0,0,1,0,1,0,-68.0,-68.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.00282477110419,9.92655595129116,-65.00282477110419,6.725000005108996,9.92655595129116,-67.99999999999905,9.92655595129116,-67.99999999999905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
f52d652b4bec9675bf2192f15d98a4170edbf1c2465972c21db889908a1f4db4,I Ca (T-type LT),0,0,1,0,0,0,0,1,0,-164.0,0.0,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.999639883324,9.999999957963851,-64.999639883324,,9.999999957963851,9.986616264809092,9.999999957963851,9.986616264809092,,,,,,,,,,,,,,,,,,,,,,,,,0.6250000000022737,0.0,0.6250000000022737,,-0.0001146286981501,0.0003901487931949,-0.0001146286981501,,1.3380521230398507e-08,1.3387195123641805e-08,1.3387195123641805e-08,1.3380397986756965e-08,False
6ac93cad1612291057d174be7daa73a45d8351696959888c3ebba2a655a64ade,I K (Ca-activated),1,0,1,0,0,0,0,1,0,,,False,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.00243775569304,9.982326271225494,-65.00243775569304,23.15000000516875,9.982326271225494,-76.99999999999561,9.982326271225494,-76.99999999999561,0.0750000000002728,0.0,0.0750000000002728,,0.0007759617371939,0.0056257225946563,0.0007759617371939,23.17500000516884,0.0056257225946563,2.840049919948579e-16,0.0056257225946563,2.840049919948579e-16,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084530130261555e-09,0.0,0.0,0.0,0.0,False
522eb562334a3ebe35714be692fd69954681a0cad7dd1c8e5c12fa292b2de7f6,I K (Leak),0,0,1,0,0,0,0,1,0,-90.0,-90.0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
d881badca50f6bedf4f1256e8a2509859e840a1fbbf170b5f49a7a713279ac30,I Na (Persistent),0,0,1,0,0,0,0,1,0,-50.4,-50.4,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.0,10.0,-65.0,,10.0,10.0,10.0,10.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084530130261555e-09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,False
128082167b13809d60218d17079efaf94ded70abecd71db32ee535ee86c90cb6,Z Neither,1,0,1,0,0,0,0,1,0,,,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
83148f979fec8a1d506d1793f4a471f8cd59a9125e795b2a3e965784446a0c34,I K (Ca-activated),0,0,1,0,0,0,0,1,0,-84.69,-11.765,False,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.00004995017862,9.954709857014487,-65.00004995017862,161.1500000036126,9.719901805359736,-70.26590306828915,9.719901805359736,-70.26590306828915,1.1000000000040018,0.0,1.1000000000040018,,1.5899635672908406e-05,0.0891580244562284,1.5899635672908406e-05,0.9250000050878951,0.0891580244562284,5.702036430890927e-06,0.0891580244562284,5.702036430890927e-06,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084530130261555e-09,0.0,0.0,0.0,0.0,False
27a3fd732531c3c0ee1b36df861f717ee3430c7d126a28bd8475f03f67a3f5a6,Z Neither,0,0,1,0,0,0,0,1,0,,,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
d0a8246893db3ddb688d0d9af817f887f2cbed225dec1955e97c6b29b9ee088b,I K (M-type),0,0,1,0,0,0,0,1,0,-41.0,2.0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.00355008624757,9.95720816321512,-65.00355008624757,0.5250000050864401,9.188318827009727,-76.99999999999643,9.188318827009727,-76.99999999999643,10.075000000036653,0.0,10.075000000036653,,0.0011300275494048,0.2583661417920592,0.0011300275494048,0.8250000050875315,0.2583661417920592,6.214001771988342e-17,0.2583661417920592,6.214001771988342e-17,,,,,,,,,,,,,,,,,,,,,,,,,False
4087a27a6d6f09115499a5afc1d45e456c72b48018ba87847a0feacf06ac15c9,I Na (Transient),0,0,1,0,0,0,0,1,0,-62.0,6.0,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
0deea947e8ea7cec2185523851c4cb4a2e3c3554da3278b0fa487835dc392cb7,I K (Ca-activated),1,0,1,0,0,0,0,1,0,-80.0,-80.0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.23197558504928,8.608146489704252,-65.23197558504928,0.3000000050856215,8.608146489704252,-79.99999999999994,8.608146489704252,-79.99999999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
61e478ef133f92c85ba69ddb71ad54b6f3e409a022efac9bec2253a52635d90b,I K (Delayed Rectifier),1,0,1,0,0,0,0,1,0,-77.0,-10.0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.00139419391876,9.978560641114331,-65.00139419391876,0.1000000050848939,4.447811176713697,-76.99999999910295,4.447811176713697,-76.99999999910295,5.050000000018372,0.0,5.050000000018372,,0.0004437857075992,1.767316592411178,0.0004437857075992,0.1750000050851667,1.767316592411178,5.177059814135447e-16,1.767316592411178,5.177059814135447e-16,,,,,,,,,,,,,,,,,,,,,,,,,False
44595969bc48dd0b0e8b255cfba4b23e1c480e0f8ccdc2bade296fd0b23a07a4,I K (Ca-activated),0,0,1,0,0,0,0,1,0,-90.0,-90.0,False,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.00489888194959,9.964483105865456,-65.00489888194959,11.525000005126458,9.964483105865456,-76.99999999999781,9.964483105865456,-76.99999999999781,0.0750000000002728,0.0,0.0750000000002728,,0.0015593625558025,0.0113053785295682,0.0015593625558025,11.550000005126549,0.0113053785295682,2.8450120383773284e-16,0.0113053785295682,2.8450120383773284e-16,,,,,,,,,,,,,,,,,,,,,,,,,False
738b2e784a5c032633d7459661573d66e62a7b371515ddaba3099924b0f43a00,I Na (Transient),0,0,1,0,0,0,0,1,0,-65.0,40.1,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0750000000002728,0.0,0.0750000000002728,,-64.99967376781768,22.534989671743794,-64.99967376781768,,10.047825620335384,49.999999999996575,49.999999999996575,10.047825620335384,,,,,,,,,,,,,0.0,0.1250000000004547,0.7250000000026375,0.1250000000004547,-0.0001038429288215,-0.0001038429288215,-4.127168117262441,5.325000005103902,-0.0152233677656254,-1.4202216575337212e-16,-1.4202216575337212e-16,-0.0152233677656254,,,,,,,,,,,,,False
10bceb4b8eddc67187dc443dffd5458371258135295d28015925c3b1e77ac1b6,R Glutamate (AMPA),0,0,0,1,0,1,0,0,0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1aa6ab3b48ea9449ecae026dd0e5b01710e8db72e303bd2b5719bde75f8af59c,I Na (General),13,0,1,0,0,0,0,1,0,-1000000000000.0,1000000000000.0,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.99961815321737,10.922527992828236,-64.99961815321737,,10.003011290516854,49.99999999844081,49.99999999844081,10.003011290516854,,,,,,,,,,,,,0.0250000000000909,0.0750000000002728,1.0750000000039108,0.0500000000001819,-0.0001215456059174,-0.0001215456059174,-0.3020335914556364,64.35000000502123,-0.0009585235416861,-3.7404215740990846e-14,-3.7404215740990846e-14,-0.0009585235416861,,,,,,,,,,,,,False
285fa3f533c1d6a59160f7873f14eedc5f2ec8d0d61d1aaccf9fc8de5cf28ec7,R Glutamate (NMDA),0,0,0,1,0,1,0,0,1,15.0,15.0,False,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
20a93bf634385aa1970a439d92c7d9a544d0accd83685fed98f765930b1127c9,I Ca (HVA),0,0,1,0,0,1,0,1,0,120.0,120.0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.99991943065297,10.003777822297351,-64.99991943065297,,10.00153735077942,118.75039419220778,118.75039419220778,10.00153735077942,,,,,,,,,,,,,,,,,,,,,,,,,0.0250000000000909,0.7000000000025466,,0.6750000000024556,-2.564601968320346e-05,-2.564601968319983e-05,-0.0012025192628461,429.5249999997072,-0.0004893539505777,-5.596861174213485e-06,-5.596861174213485e-06,-0.0004893539505777,False
7865dd0c1a1779fc0ed60fe770c71799155724831cd6dc7842268cbf5e33831c,I H,0,0,1,0,0,1,0,1,0,-89.0,-75.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.99903167304582,9.999999986733576,-64.99903167304582,,9.999999986733576,9.99577693691372,9.999999986733576,9.99577693691372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
fb858adc4275c9f32978476ecb3c0360dbbdf277c2a2afc7f7e5c671093c8d1e,I H,0,0,1,0,0,0,0,1,0,-120.0,100.0,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.0,10.0,-65.0,,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
959858fa73f3f5f0b2c25869dd0deb9d8dc218136a7f8036c2656ba9028282b8,I K (Delayed Rectifier),0,0,1,0,0,0,0,1,0,25.0,25.0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.0,10.0,-65.0,,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084530130261555e-09,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,False
1f871fb7afabb4d58c4add0f78a53dfa47fe23eb94b8f90ddf0c41dc4aff3d60,Z Neither,0,0,0,1,1,0,1,0,0,,,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2b9f06b073685eb7aa5996569ba6b09b1c1bcb4d8f258160062c2918cc098fa9,I Ca (HVA),0,0,1,0,0,1,0,1,0,-30.0,60.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.99965600636413,10.047020201920777,-64.99965600636413,,10.047020201920777,59.99999999999952,59.99999999999952,10.047020201920777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
cb83ded70ff5271c4576407886f915ca5fb050e34d5318f4707d32f71b3bf3e6,R Glutamate (NMDA),0,0,0,1,0,1,0,0,1,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2c87297a3bf1f2719790e512103f5a3b510cfa5d0a847b3a28c527750b19c08e,I Ca (HVA),0,0,1,0,0,0,0,1,0,-62.0,140.0,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.0,10.0,-65.0,,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.084530130261555e-09,0.0,0.0,0.0,0.0,False
99661e0c4543c27ba867740fc7e4d54a7c3c7210872a3996eab8f4c11ad078e6,I K (Delayed Rectifier),0,0,1,0,0,0,0,1,0,-65.0,-10.0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.00113027912917,9.990592089348532,-65.00113027912917,7.125000005110451,9.935695947280369,-76.98268191168916,9.935695947280369,-76.98268191168916,6.925000000025193,0.0,6.925000000025193,,0.0003597790209606,0.0204686157023422,0.0003597790209606,8.650000005115999,0.0204686157023422,7.725109244274576e-08,0.0204686157023422,7.725109244274576e-08,,,,,,,,,,,,,,,,,,,,,,,,,False
82ad24999ea874a5fc4574b497a4b9df3cb3bc44ca57a5e7126255434804211f,I K (M-type),1,0,1,0,0,0,0,1,0,-120.0,100.0,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.00018839728142,9.998523124850166,-65.00018839728142,6.150000005106904,9.932839412354294,-76.99999999442844,9.932839412354294,-76.99999999442844,224.35000000081612,0.0250000000000909,224.3250000008161,,5.996871720571334e-05,0.0213778788326264,5.996871720568232e-05,9.275000005118272,0.021377879035148,7.456013190691103e-15,0.021377879237618,7.456013190691103e-15,,,,,,,,,,,,,,,,,,,,,,,,,False
65ba3a23b440a22cce57f343db80d72a7c3ac6e7338bfe14c8c29fdb6376569d,I K (A-type),0,0,1,0,0,0,0,1,0,-90.0,-15.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-65.00007140640793,9.999999599553538,-65.00007140640793,,9.999999599553538,9.871155263664852,9.999999599553538,9.871155263664852,4.800000000017462,356.3250000012963,,75.52500000027476,2.272936557858755e-05,0.1395092820647402,1.274660676184376e-07,,1.2746606761645005e-07,1.303371591924267e-07,1.303371591924267e-07,1.2746590009101728e-07,,,,,,,,,,,,,,,,,,,,,,,,,False
542c80667d4fa5873f8523ff90b9da6ce5b2932cd5a6ab72ce50ed431c7b7f74,R Glutamate (AMPA),0,0,0,1,0,1,0,0,1,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
be73bccd2c9832e1a9e0b681a01a0d3d49e567d128614ffb7249fce771992bd5,I H,0,0,1,0,0,1,0,1,0,-75.0,-73.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.99451133905434,9.999999901976304,-64.99451133905434,,9.999999901976304,9.96878602775505,9.999999901976304,9.96878602775505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
b0ba70654d10d639aea9f9c655c1aae37f0f3194bed4d118abc6fe635b128b96,I Ca (HVA),0,0,1,0,0,0,0,1,0,-40.0,100.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,0.7250000000026375,0.0,0.7250000000026375,,-65.0,31.30015330486709,-65.0,,11.000703427510716,99.99999999999991,99.99999999999991,11.000703427510716,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.425000000005184,765.7000000027856,1.425000000005184,-4.458727354602642e-46,-4.458727354602642e-46,-6.7800556874846025,0.7000000050870767,-0.3185302058133918,-1.0886491320830942e-17,-1.0886491320830942e-17,-0.3185302058133918,False
6b5a7cc8dbdfecec02785afeea0205a4bc8a10fb30231945508f176861b2e2a5,Z Neither,0,0,0,0,1,0,1,0,1,1.0,1.0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
af2a62951dba0127d13b4f0053c25351e629f3e7ca053f3120f55eadd1224c86,I Ca (T-type LT),0,0,1,0,0,0,0,1,0,-84.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0500000000001819,0.0,0.0500000000001819,,-64.91674838043537,9.999999999022338,-64.91674838043537,,9.999999999022338,9.999688792217526,9.999999999022338,9.999688792217526,,,,,,,,,,,,,,,,,,,,,,,,,0.0750000000002728,0.0,0.0750000000002728,,-0.0264998135482174,0.0413174535687447,-0.0264998135482174,,3.1119946894311525e-10,3.1121483643890165e-10,3.1121483643890165e-10,3.1119940494888376e-10,False
fd64670ad2a72c9f8c156f61b563a39413c3c0475547bea081fa90f652e23c09,R Glutamate (AMPA),3,0,0,1,0,1,0,0,0,0.0,0.0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
